2,103,0,6,42,236,5,72,137,131,0,9,41,196,18,121,20,226,0,4,111,246,5,105,177,150,0,5,43,209,4,142,57
2,103,0,4,42,240,2,90,137,132,0,8,39,191,46,31,21,226,0,3,110,248,2,119,177,150,0,3,41,211,0,140,56
2,103,0,2,39,246,0,87,137,135,0,8,48,198,30,121,26,224,0,1,105,249,0,115,175,153,0,3,42,210,1,134,59
2,103,0,5,42,239,2,86,137,135,0,14,50,194,35,102,27,224,0,4,109,247,2,119,175,155,0,5,46,212,3,142,61
2,103,0,7,43,240,5,94,137,138,0,10,47,199,22,97,29,224,0,4,107,247,2,115,174,155,0,7,46,211,6,141,62
2,103,0,1,40,248,0,88,137,134,0,4,40,199,3,93,23,226,0,1,106,249,0,114,177,151,0,2,40,213,0,141,57
2,103,0,4,43,243,1,94,137,133,0,7,45,199,20,133,23,226,0,4,112,248,3,119,177,150,0,4,41,210,1,143,56
2,108,1,16,53,220,61,75,141,115,4,33,54,164,59,111,23,233,0,14,126,241,86,75,185,103,5,36,44,172,30,163,33
2,105,0,9,48,228,32,90,138,104,0,15,18,167,53,38,19,229,0,6,116,245,23,89,180,141,0,8,39,204,11,145,47
2,104,0,2,41,248,0,89,138,107,0,7,18,176,21,70,13,231,0,1,111,251,0,114,182,135,0,2,30,205,0,138,40
