4,96,48,111,136,116,146,130,173,16,61,125,67,31,108,173,184,183,43,104,213,150,120,174,132,163,57,120,137,145,84,94,117
4,128,38,99,129,223,144,204,185,9,78,141,77,0,111,169,200,183,45,107,167,125,98,108,133,183,62,126,177,162,102,110,126
4,59,62,125,129,119,131,170,161,11,27,84,0,21,126,42,176,173,40,101,225,139,154,170,115,134,49,112,164,175,108,148,106
4,97,53,116,158,119,185,165,174,17,62,126,76,10,105,154,183,186,42,104,192,153,103,171,135,172,60,124,156,181,85,117,122
4,114,44,106,135,201,158,231,180,3,49,112,81,22,156,183,197,177,47,110,190,146,106,180,127,158,63,127,161,153,86,140,123
4,50,60,124,131,117,125,163,157,23,47,109,59,24,122,124,169,179,36,96,215,161,155,223,120,162,39,101,136,174,91,123,98
4,130,35,94,142,184,156,138,185,9,66,130,52,16,91,160,194,186,57,120,213,146,88,148,145,192,56,119,169,183,85,124,122
4,39,55,118,136,36,192,134,151,3,39,100,44,16,142,163,193,141,20,71,148,140,255,237,55,131,30,88,116,196,83,136,82
4,0,20,73,55,155,36,128,48,17,22,74,3,64,30,120,76,147,9,49,28,163,16,112,2,215,12,56,81,255,13,76,29
4,118,43,105,143,195,134,185,182,132,70,134,166,119,95,147,99,247,32,90,247,160,158,105,225,183,105,163,173,162,57,107,164
4,109,91,152,170,85,123,137,185,107,92,153,176,35,121,157,117,245,44,106,245,192,91,135,227,115,72,136,199,159,154,197,130
4,76,38,98,115,154,133,170,164,90,46,109,99,113,90,146,96,236,26,82,227,169,156,154,203,160,71,134,171,177,97,159,131
4,124,47,109,159,171,204,234,184,69,80,143,134,80,96,190,134,238,33,92,254,182,143,168,211,152,81,144,161,162,72,132,140
4,79,58,122,146,96,142,135,168,51,45,107,98,11,153,118,134,223,39,100,225,177,93,144,189,139,43,104,167,180,151,188,99
4,98,57,121,190,139,255,233,175,52,90,151,101,31,89,162,156,219,30,88,245,187,159,225,177,169,55,119,144,170,78,107,117
4,136,58,121,167,138,143,167,191,30,77,140,131,2,146,175,174,222,37,97,240,157,124,118,187,132,68,132,208,168,162,198,126
4,62,52,115,125,103,164,136,160,41,52,115,88,33,110,160,150,203,27,83,222,151,171,152,149,154,62,126,186,159,128,157,122
4,128,73,136,207,52,219,150,190,45,123,177,140,11,95,145,177,218,35,94,238,158,140,132,180,152,69,132,151,153,71,99,129
4,88,77,140,182,68,195,194,174,31,49,112,68,12,116,95,160,208,45,107,224,161,105,155,170,111,56,119,175,171,154,184,113
4,96,47,110,115,158,137,183,173,33,77,140,118,25,113,148,170,209,18,68,174,171,136,113,154,153,56,120,151,165,89,130,116
