4,38,44,71,85,99,92,174,65,170,15,40,67,189,46,79,55,212,15,38,244,208,128,211,147,107,10,34,68,198,51,135,32
4,23,38,64,75,124,84,155,53,167,10,30,95,220,61,163,47,184,18,46,200,196,93,144,131,100,13,42,63,171,41,98,40
4,39,73,106,61,72,25,119,71,156,15,40,84,205,21,128,47,190,32,69,177,200,12,162,145,130,27,67,74,149,39,47,66
4,72,53,83,80,124,42,112,95,156,22,53,79,194,26,109,57,251,21,50,196,209,36,131,177,112,24,62,80,140,36,92,59
4,48,49,77,88,146,71,190,75,190,12,33,93,203,48,107,65,195,28,62,248,195,53,162,145,86,24,63,82,173,30,119,62
4,40,97,131,87,73,28,137,76,186,25,58,125,204,37,142,77,187,37,76,255,196,42,186,147,118,18,51,90,174,43,115,49
4,49,57,87,83,97,56,112,77,173,20,49,118,201,33,140,63,209,27,60,251,207,45,155,153,122,16,48,67,165,32,61,47
4,47,36,60,81,143,125,223,71,183,10,29,162,232,222,231,58,216,11,31,243,227,149,249,147,70,17,49,47,148,35,86,53
4,33,53,82,95,133,70,169,64,187,14,37,86,222,28,126,65,179,26,59,231,197,46,171,133,113,19,54,72,171,31,96,52
4,54,77,110,93,122,51,142,84,174,13,35,76,217,27,128,55,207,38,77,236,201,16,162,160,121,26,66,95,169,25,88,64
4,80,86,120,116,149,41,162,106,189,26,59,118,168,58,110,80,229,28,62,176,215,3,146,167,80,47,95,79,88,34,58,94
4,57,75,108,101,113,48,151,86,205,23,55,136,203,46,134,89,187,36,74,188,187,21,139,146,96,30,72,111,144,42,96,70
4,61,54,84,69,145,20,136,86,188,26,59,92,194,31,81,79,209,25,57,146,203,13,160,152,129,28,69,103,162,30,78,68
4,49,24,43,69,104,119,129,71,190,17,43,93,203,38,113,71,201,11,31,195,206,121,184,137,56,20,56,55,128,45,69,64
4,27,23,41,12,84,24,74,17,179,20,50,109,223,8,132,52,184,11,30,78,171,157,75,85,67,7,27,16,177,28,73,26
4,17,62,93,54,120,36,169,52,95,13,35,43,182,31,119,29,184,20,48,127,202,30,175,132,132,18,51,84,168,36,90,51
4,25,102,136,79,76,24,141,65,95,16,43,54,186,17,137,35,198,33,69,212,197,22,163,150,154,10,34,77,216,33,107,43
4,25,57,87,79,93,48,155,58,85,15,40,48,171,31,138,35,201,19,46,236,213,55,187,142,146,9,32,55,210,27,87,38
4,68,66,98,132,146,62,181,94,83,22,53,64,178,26,163,46,237,24,55,212,204,30,159,170,120,37,83,143,172,37,134,80
4,14,40,66,50,135,50,175,46,120,14,39,71,197,31,144,32,174,17,43,112,210,32,166,123,105,18,50,75,181,30,92,48
