4,162,135,181,203,80,54,85,200,204,132,177,255,102,32,49,173,224,69,125,239,165,73,100,176,38,163,200,166,29,38,29,200
4,156,127,175,199,71,54,76,196,238,86,139,253,166,23,63,191,208,78,134,255,163,86,149,154,51,152,193,184,67,34,64,191
4,92,70,125,138,138,53,98,150,211,76,130,217,139,30,49,155,200,50,105,206,171,84,132,129,94,51,105,119,86,73,20,105
4,176,90,145,191,51,67,81,201,225,121,169,255,152,19,37,190,211,68,124,250,169,97,79,154,40,183,213,171,28,35,36,213
4,115,77,133,169,121,66,126,164,211,86,139,226,152,23,48,159,207,53,108,230,174,99,134,142,69,87,141,166,91,52,66,138
4,175,80,136,175,138,61,83,198,219,106,157,229,145,21,43,178,219,60,115,229,170,95,111,164,38,175,208,179,29,32,55,208
4,103,106,159,175,67,72,99,163,226,60,114,216,185,22,75,165,199,64,119,255,174,110,156,135,66,86,141,179,85,59,47,137
4,168,110,162,198,47,54,46,199,214,111,161,255,121,29,45,175,219,62,118,242,169,92,96,165,37,189,217,203,39,35,51,217
4,124,85,141,162,96,70,99,171,236,70,124,225,161,27,61,182,196,67,123,249,174,107,155,132,71,86,141,140,92,39,28,137
4,138,117,167,172,98,45,79,184,218,105,156,253,128,25,58,176,212,53,108,255,183,83,125,149,44,137,182,181,43,47,46,180
4,143,112,164,206,50,59,81,186,245,75,129,255,183,25,69,196,197,73,129,207,176,63,109,135,62,129,176,154,66,36,60,173
4,131,81,136,142,98,47,57,173,200,73,126,185,142,24,58,141,219,42,94,220,207,76,123,157,41,144,187,159,39,41,21,186
4,160,115,166,186,100,50,93,196,248,84,138,255,174,22,56,204,194,77,133,254,155,95,142,133,52,170,205,166,9,38,35,203
4,105,72,129,124,113,44,85,157,211,75,129,231,145,25,59,154,204,42,94,214,176,108,133,133,59,90,144,154,64,50,44,141
4,130,83,139,170,89,64,81,174,232,80,134,229,139,27,45,181,198,59,114,236,167,93,143,131,68,111,162,174,104,36,72,159
4,121,88,143,165,194,64,137,170,227,68,122,236,168,25,61,170,204,36,86,231,164,122,135,130,31,120,169,156,11,58,9,170
4,138,89,144,180,170,77,134,179,228,90,143,251,129,33,47,181,205,60,115,253,164,96,117,142,66,113,163,165,82,33,56,160
4,119,61,117,156,122,74,99,163,223,53,106,179,169,25,45,158,207,42,95,244,181,106,124,137,46,100,152,120,75,38,45,151
4,134,105,158,192,107,60,101,180,233,84,138,253,141,27,48,184,202,82,138,240,149,79,94,147,65,92,146,184,108,44,61,143
4,134,87,143,174,163,54,102,177,214,80,134,214,118,29,40,159,214,33,82,226,206,103,181,144,54,157,196,212,40,46,63,194
