6,187,170,208,211,34,69,70,222,47,225,239,176,0,58,125,236,99,118,173,197,61,99,70,155,70,166,206,221,18,40,113,199
6,167,129,181,177,51,83,89,209,45,215,234,178,0,62,135,233,66,112,169,186,32,122,100,135,64,133,184,218,69,32,112,175
6,185,165,205,173,48,65,60,220,50,220,237,195,0,61,124,231,104,115,171,166,51,114,58,156,65,168,207,244,14,43,126,201
6,155,138,187,172,55,72,79,205,50,202,227,202,0,68,132,223,41,118,173,132,29,114,80,129,68,157,200,204,16,36,109,193
6,179,149,195,199,55,80,94,216,44,218,235,209,0,67,134,235,103,103,162,169,80,82,95,150,64,142,190,188,24,31,92,182
6,149,143,191,156,48,60,63,203,48,201,226,187,0,66,127,225,46,131,183,158,5,144,62,138,68,121,176,207,60,40,127,166
6,154,127,180,158,70,66,95,203,44,202,227,171,0,60,125,229,84,96,156,161,72,87,94,135,73,117,172,193,46,41,101,162
6,164,139,188,160,62,62,88,209,46,207,229,213,0,76,139,228,42,105,164,157,62,102,105,122,42,171,209,203,31,31,109,206
6,178,106,164,128,58,74,46,211,36,195,223,194,0,64,139,233,83,115,171,168,47,117,61,145,66,126,179,212,61,44,123,170
6,184,138,187,163,64,57,86,217,53,203,228,198,0,67,121,221,67,121,176,162,39,114,63,141,27,206,229,203,19,31,122,231
6,179,138,187,178,86,62,80,215,38,201,226,208,0,72,144,233,61,122,177,182,36,116,74,139,76,163,204,232,47,36,120,196
6,163,132,183,151,69,62,96,207,48,185,217,157,0,63,128,217,59,146,192,148,12,140,17,151,63,149,195,217,54,40,129,187
6,182,131,183,162,74,68,90,216,45,223,238,215,0,73,135,236,47,101,161,139,56,91,119,121,58,189,219,164,51,22,102,215
6,161,117,173,138,78,65,73,205,48,199,225,222,0,73,130,224,61,120,175,142,37,96,78,138,82,137,187,191,55,31,112,177
6,149,114,170,150,50,78,75,200,46,218,235,221,0,66,131,233,39,85,147,150,101,90,152,108,70,129,181,156,37,30,89,172
6,175,129,181,168,53,63,64,212,42,201,226,187,0,63,127,230,85,100,159,148,79,92,78,138,58,160,202,239,34,40,118,196
6,135,143,191,141,71,58,90,197,53,219,236,190,0,60,124,228,23,98,158,138,29,131,71,111,63,128,180,248,65,54,143,171
6,153,130,182,160,61,72,106,203,51,204,228,178,0,64,125,223,85,90,152,133,76,97,72,132,65,140,189,208,31,36,109,180
6,192,124,178,147,48,73,41,218,44,226,240,227,0,76,146,239,35,124,177,144,25,114,75,130,59,183,216,206,40,29,118,211
6,200,131,183,174,53,70,74,223,37,212,232,232,0,79,147,239,61,105,164,152,50,110,89,129,67,213,233,246,16,32,113,229
