4,47,33,88,123,157,138,176,153,72,16,57,61,169,80,104,49,222,18,66,199,204,144,183,176,109,27,63,40,124,63,56,119
4,40,20,67,105,179,180,192,148,53,18,62,51,150,69,78,46,220,10,47,164,218,189,209,172,129,28,64,70,124,58,81,101
4,43,32,86,97,125,127,107,152,33,36,89,61,119,63,117,66,218,15,60,157,195,142,138,173,153,45,89,82,122,55,88,101
4,32,29,82,86,147,106,127,147,65,19,63,53,169,49,111,50,209,15,60,132,204,105,143,169,123,33,72,54,122,55,72,111
4,31,34,89,107,155,113,119,148,87,17,58,53,170,61,69,58,202,20,69,166,182,121,100,169,123,30,68,64,133,52,89,109
4,59,26,77,90,184,105,123,156,50,31,83,91,130,110,159,62,235,14,56,140,212,109,132,180,141,41,84,55,121,49,69,105
4,31,24,74,65,144,107,104,146,76,18,60,63,190,52,119,53,208,12,52,109,195,116,100,167,124,27,64,43,113,80,40,105
4,40,13,53,47,187,85,84,147,86,21,66,78,173,79,93,62,213,6,37,74,222,88,94,167,116,24,57,57,146,48,88,109
4,47,39,95,144,126,174,188,154,58,22,69,48,165,50,118,52,219,22,72,229,175,190,181,177,121,42,86,56,97,54,77,123
4,40,24,74,94,177,111,137,149,52,37,92,72,111,71,99,68,212,12,52,134,217,110,152,169,133,33,73,57,113,53,70,103
4,27,26,78,99,139,125,149,145,71,25,73,67,144,63,109,60,201,14,56,144,201,113,156,165,128,34,74,58,119,62,65,108
4,59,50,110,121,124,103,102,161,76,36,90,75,141,62,114,74,224,28,81,194,176,111,116,181,111,40,83,82,108,57,100,131
4,52,26,77,90,187,112,162,154,33,43,99,63,85,68,76,73,222,13,55,145,212,123,171,174,145,48,92,76,126,44,80,109
4,44,32,86,138,167,182,197,152,71,31,82,72,138,68,113,66,215,16,61,205,209,179,190,172,127,44,87,57,89,78,35,119
4,34,47,105,146,117,158,204,151,74,18,60,68,188,85,176,52,208,24,76,230,192,170,217,173,107,23,57,40,114,60,56,119
4,60,40,97,148,175,165,206,159,45,43,100,72,79,85,83,74,229,21,70,221,212,163,213,180,139,49,94,65,102,56,66,115
4,29,58,118,141,123,123,170,152,66,28,78,66,146,63,85,61,199,32,88,215,193,123,184,173,122,38,80,59,116,46,78,118
4,58,75,135,141,121,96,164,165,92,48,104,109,130,80,137,90,215,39,97,218,192,103,176,183,109,41,84,57,96,59,83,133
4,40,55,115,119,132,96,163,149,78,31,83,65,140,58,94,67,208,32,88,194,192,101,164,169,139,38,79,55,121,45,73,100
4,52,19,66,92,187,130,152,153,51,19,64,54,162,53,117,47,196,7,39,85,219,132,155,160,42,96,144,160,36,151,168,243
