2,31,0,2,6,251,0,41,138,44,0,4,4,162,1,118,27,197,0,1,105,252,0,108,196,32,0,3,1,163,0,146,14
2,32,0,2,8,253,0,43,139,46,0,2,3,167,0,121,25,197,0,2,107,254,0,112,196,33,0,4,5,164,0,147,16
2,34,0,7,11,235,15,16,140,45,0,13,12,159,29,145,28,198,0,6,111,246,9,84,197,33,0,11,12,159,14,153,17
2,33,0,2,7,254,0,43,139,45,0,6,4,156,15,79,27,197,0,2,105,254,0,111,197,33,0,4,3,160,2,137,16
2,34,0,8,17,238,21,43,139,40,0,11,8,156,22,136,32,197,0,7,115,247,11,115,196,29,0,9,7,157,10,143,13
2,34,0,4,9,252,1,47,139,41,0,5,3,160,3,116,30,197,0,3,108,253,0,116,196,34,0,6,5,162,2,141,17
2,32,0,3,9,253,0,46,139,42,0,8,7,161,9,132,30,196,0,3,108,252,0,115,196,32,0,7,5,161,3,142,16
2,32,0,1,6,254,0,42,139,44,0,2,0,166,0,120,28,196,0,1,105,254,0,110,196,36,0,1,2,166,0,146,18
2,32,0,1,6,254,0,42,139,44,0,7,6,161,5,129,28,197,0,1,105,254,0,110,196,34,0,6,5,164,1,146,17
2,33,0,14,35,220,191,114,139,40,0,7,4,161,4,127,31,196,0,13,137,238,189,247,196,33,0,11,9,152,30,122,18
