1,15,0,0,0,249,0,42,133,223,0,0,70,251,0,121,105,1,0,0,0,175,0,110,17,255,0,0,134,255,0,146,255
1,12,0,0,0,248,0,42,132,222,0,0,70,251,0,121,105,1,0,0,0,175,0,110,17,253,0,0,133,254,0,146,253
1,12,0,0,0,249,0,42,132,222,0,0,70,251,0,121,104,1,0,0,0,175,0,110,17,253,0,0,133,254,0,146,253
1,19,5,36,61,135,249,25,135,228,8,46,136,218,167,255,117,5,4,32,59,141,164,245,26,247,7,41,156,185,255,0,249
1,13,0,2,2,247,0,43,132,227,0,4,76,250,1,125,109,3,0,2,6,174,0,110,19,250,0,1,135,252,0,147,250
1,12,0,4,7,235,4,39,132,230,0,5,77,248,2,118,112,2,0,4,5,169,2,97,18,249,0,2,137,250,0,149,248
1,11,0,0,1,247,0,42,131,229,0,1,74,253,0,121,111,1,0,0,2,175,0,111,17,249,0,0,131,252,0,146,249
1,11,0,0,0,248,0,42,131,229,0,0,73,255,0,121,111,1,0,0,0,175,0,110,17,250,0,0,131,253,0,146,249
1,11,0,0,0,246,0,42,131,229,0,2,74,252,0,120,111,2,0,2,4,172,0,109,18,248,0,0,131,251,0,146,248
1,13,0,1,3,247,0,43,132,229,0,5,77,249,2,122,112,3,0,3,4,173,0,111,19,249,0,1,132,251,0,146,249
