5,82,99,159,155,73,116,103,209,226,111,168,250,176,85,128,212,82,59,123,161,98,106,122,119,102,94,155,148,96,67,133,100
5,128,117,173,162,87,102,101,227,248,149,195,235,134,79,70,241,71,72,136,179,88,128,133,114,95,85,147,148,102,74,158,94
5,53,114,170,175,85,145,154,202,227,132,183,255,138,101,119,217,65,41,103,164,85,181,169,97,100,77,140,157,75,117,136,90
5,70,101,160,175,89,151,156,206,217,131,183,252,145,98,130,207,84,65,129,195,80,137,129,123,99,72,135,111,105,56,140,86
5,72,84,146,116,48,158,0,204,232,77,140,175,128,105,0,212,75,70,134,166,75,100,79,117,75,49,112,115,112,117,178,76
5,80,176,212,182,27,127,115,218,243,139,188,245,146,90,71,235,60,81,143,161,61,112,116,109,81,66,129,99,67,125,53,84
5,52,111,168,127,105,82,143,201,230,89,151,204,172,83,92,212,62,70,133,160,77,104,118,107,101,68,132,116,126,53,157,84
5,81,90,151,135,49,125,88,207,236,102,162,237,149,108,95,221,78,48,110,134,94,91,97,111,91,53,116,119,119,90,181,73
5,114,144,192,255,76,193,197,225,239,171,209,254,78,95,68,236,73,76,139,219,82,177,172,118,97,97,157,146,91,75,163,101
5,71,159,201,172,80,114,170,213,220,190,220,255,126,79,105,221,78,65,129,214,108,181,230,118,88,78,141,129,80,84,111,90
5,73,152,197,186,65,126,163,213,217,165,205,248,110,92,108,213,86,86,148,221,86,148,191,131,93,69,132,120,97,72,146,84
5,98,160,202,230,37,153,158,222,227,186,217,248,106,79,88,227,83,98,158,229,82,150,176,133,93,57,121,107,104,59,120,76
5,99,148,194,193,78,138,161,221,229,159,201,249,135,76,97,224,78,78,141,226,104,194,231,123,96,113,170,154,64,78,122,109
5,97,168,207,225,92,137,171,223,220,184,217,237,120,75,86,220,81,103,162,218,78,142,182,134,91,106,164,130,75,72,127,106
5,105,147,193,192,66,126,141,223,229,154,198,255,102,95,85,223,82,77,140,204,97,133,186,126,92,122,176,169,55,90,134,114
5,129,186,217,215,69,104,126,235,234,203,227,237,114,70,75,237,79,120,175,214,58,125,151,138,94,96,156,141,89,77,154,100
5,98,170,208,214,51,114,117,223,233,203,227,240,85,74,51,236,48,122,176,189,0,137,91,116,85,81,144,154,98,108,189,93
5,72,215,234,198,50,109,142,221,223,187,218,234,129,70,82,223,73,125,178,243,59,148,193,135,87,56,120,104,102,71,160,76
5,89,175,211,234,84,142,184,221,223,211,232,255,98,75,102,228,71,81,144,211,86,159,190,118,86,106,164,160,83,86,152,106
5,133,164,205,212,86,114,138,234,236,154,198,253,140,72,79,230,86,103,162,240,97,140,203,138,98,132,183,160,37,94,124,119
